// General information: 
//  MT Manager version: 2020.3.0 
//  XDA version: 2020.3.0 build 5439 rev 106958 built on 2020-11-10
// Device information: 
//  DeviceId: 00B46A05
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,StatusWord,ClippingFlags,RSSI,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
30839,2,0,-66.0000,3.420351,0.448107,9.175199,-0.000047,0.032871,-0.010504,-0.001644,0.008841,0.002758,-0.499368,0.393807,-1.112770,0.034208,0.004482,0.091750,1.000000,-0.000008,0.000044,0.000014,0.999998,-0.001176,0.001504,0.000488,-0.134704,0.172370,0.055679,0.999995,0.000972,-0.003008,-0.000979,0.999997,-0.002351,0.003006,0.002354,0.999993
30840,2,0,-66.0000,3.431580,0.423073,9.196207,0.003808,0.007057,0.012021,0.000591,0.006645,0.002688,-0.496784,0.389754,-1.114094,0.034319,0.004231,0.091961,1.000000,0.000003,0.000033,0.000013,0.999998,-0.001178,0.001509,0.000492,-0.134887,0.172976,0.056139,0.999995,0.000980,-0.003019,-0.000987,0.999997,-0.002354,0.003017,0.002357,0.999993
30841,2,0,-66.0000,3.430463,0.447341,9.197258,0.002162,0.031443,0.013642,-0.002162,0.008863,0.000691,-0.501561,0.392205,-1.121509,0.034309,0.004475,0.091971,1.000000,-0.000011,0.000044,0.000003,0.999998,-0.001193,0.001525,0.000515,-0.136566,0.174783,0.058824,0.999995,0.001027,-0.003051,-0.001034,0.999997,-0.002384,0.003048,0.002387,0.999993
30842,2,0,-66.0000,3.430523,0.398374,9.195987,0.003804,-0.017247,0.010400,-0.001045,0.007765,0.000656,-0.500469,0.389813,-1.116781,0.034309,0.003984,0.091959,1.000000,-0.000005,0.000039,0.000003,0.999998,-0.001198,0.001536,0.000507,-0.137232,0.176083,0.057893,0.999995,0.001010,-0.003073,-0.001018,0.999997,-0.002395,0.003071,0.002398,0.999992
30843,2,0,-66.0000,3.418933,0.445656,9.230864,-0.019803,0.028684,0.041010,-0.003730,0.008807,0.003312,-0.497307,0.386688,-1.111314,0.034193,0.004459,0.092307,1.000000,-0.000019,0.000044,0.000017,0.999998,-0.001223,0.001551,0.000529,-0.140076,0.177771,0.060457,0.999995,0.001055,-0.003103,-0.001063,0.999996,-0.002445,0.003100,0.002448,0.999992
30844,2,0,-66.0000,3.438631,0.423308,9.164341,0.022489,0.009844,-0.015345,-0.002613,0.007709,0.003277,-0.496178,0.389778,-1.119871,0.034390,0.004235,0.091642,1.000000,-0.000013,0.000039,0.000016,0.999998,-0.001241,0.001561,0.000531,-0.142107,0.178970,0.060613,0.999995,0.001058,-0.003124,-0.001066,0.999996,-0.002480,0.003121,0.002484,0.999992
30845,2,0,-66.0000,3.417950,0.420445,9.230635,-0.019777,0.004324,0.039387,-0.003581,0.006577,0.003794,-0.496115,0.383855,-1.113099,0.034182,0.004207,0.092305,1.000000,-0.000018,0.000033,0.000019,0.999998,-0.001265,0.001566,0.000545,-0.144816,0.179574,0.062186,0.999994,0.001085,-0.003134,-0.001093,0.999996,-0.002528,0.003131,0.002531,0.999992
30846,2,0,-66.0000,3.426867,0.445719,9.198677,-0.000531,0.031399,0.013642,-0.001643,0.008841,0.002760,-0.499439,0.396920,-1.122298,0.034273,0.004458,0.091985,1.000000,-0.000008,0.000044,0.000014,0.999998,-0.001277,0.001583,0.000546,-0.146234,0.181434,0.062288,0.999994,0.001087,-0.003167,-0.001095,0.999996,-0.002552,0.003164,0.002556,0.999992
30847,2,0,-66.0000,3.416544,0.419762,9.231187,-0.020844,0.004317,0.039385,-0.004617,0.006622,-0.000340,-0.502531,0.389963,-1.115460,0.034169,0.004200,0.092311,1.000000,-0.000023,0.000033,-0.000002,0.999998,-0.001299,0.001589,0.000549,-0.148770,0.182153,0.062729,0.999994,0.001095,-0.003179,-0.001103,0.999996,-0.002597,0.003176,0.002600,0.999992
30848,2,0,-65.0000,3.437464,0.420172,9.219940,0.002785,0.005595,0.036169,-0.002013,0.006633,0.001175,-0.499282,0.388779,-1.115083,0.034378,0.004203,0.092198,1.000000,-0.000010,0.000033,0.000006,0.999998,-0.001310,0.001594,0.000542,-0.150048,0.182791,0.061854,0.999994,0.001080,-0.003190,-0.001088,0.999996,-0.002619,0.003187,0.002622,0.999991
30849,2,0,-66.0000,3.435038,0.446012,9.166400,0.018701,0.034157,-0.013719,-0.002464,0.005479,0.003760,-0.501327,0.386212,-1.113110,0.034353,0.004462,0.091663,1.000000,-0.000012,0.000027,0.000019,0.999998,-0.001329,0.001591,0.000556,-0.152234,0.182436,0.063491,0.999994,0.001108,-0.003184,-0.001117,0.999996,-0.002657,0.003181,0.002661,0.999991
30850,2,0,-66.0000,3.436377,0.419472,9.220378,0.001664,0.005586,0.036169,-0.003581,0.006577,0.003796,-0.488500,0.380268,-1.122954,0.034367,0.004197,0.092203,1.000000,-0.000018,0.000033,0.000019,0.999998,-0.001352,0.001596,0.000558,-0.154877,0.182972,0.063703,0.999994,0.001112,-0.003193,-0.001120,0.999996,-0.002703,0.003190,0.002707,0.999991
30851,2,0,-66.0000,3.412386,0.444312,9.178349,-0.006480,0.032761,-0.010506,-0.005667,0.006543,0.004349,-0.494979,0.391404,-1.117510,0.034127,0.004446,0.091782,1.000000,-0.000028,0.000033,0.000022,0.999998,-0.001383,0.001603,0.000539,-0.158368,0.183785,0.061532,0.999994,0.001074,-0.003208,-0.001083,0.999996,-0.002764,0.003205,0.002767,0.999991
30852,2,0,-66.0000,3.413218,0.441945,9.233157,-0.024611,0.028528,0.040999,-0.004181,0.007652,0.005900,-0.490710,0.389012,-1.117072,0.034136,0.004422,0.092330,1.000000,-0.000021,0.000038,0.000030,0.999998,-0.001413,0.001613,0.000550,-0.161763,0.184882,0.062776,0.999994,0.001096,-0.003227,-0.001105,0.999995,-0.002823,0.003224,0.002827,0.999991
30853,2,0,-66.0000,3.445166,0.394492,9.187273,0.022145,-0.016094,0.007192,-0.005889,0.002106,0.003244,-0.495602,0.384542,-1.122793,0.034453,0.003948,0.091872,1.000000,-0.000029,0.000011,0.000016,0.999998,-0.001446,0.001599,0.000573,-0.165610,0.183274,0.065383,0.999994,0.001141,-0.003199,-0.001150,0.999995,-0.002890,0.003195,0.002894,0.999991
30854,2,0,-66.0000,3.423448,0.393416,9.198836,-0.002559,-0.017405,0.010400,0.000887,0.002184,0.003655,-0.500542,0.390905,-1.119364,0.034235,0.003934,0.091988,1.000000,0.000004,0.000011,0.000018,0.999998,-0.001448,0.001581,0.000581,-0.165784,0.181303,0.066315,0.999994,0.001157,-0.003164,-0.001167,0.999995,-0.002893,0.003161,0.002897,0.999991
30855,2,0,-66.0000,3.423161,0.393268,9.198950,-0.003069,-0.017449,0.010400,-0.001347,0.004380,0.003726,-0.495005,0.380673,-1.112583,0.034234,0.003934,0.091989,1.000000,-0.000007,0.000022,0.000019,0.999998,-0.001459,0.001576,0.000589,-0.167043,0.180743,0.067196,0.999994,0.001173,-0.003155,-0.001182,0.999995,-0.002915,0.003151,0.002919,0.999991
30856,2,0,-67.0000,3.400887,0.416741,9.211353,-0.028860,0.005577,0.015225,-0.000230,0.003282,0.003691,-0.499104,0.393261,-1.111393,0.034010,0.004168,0.092113,1.000000,-0.000001,0.000016,0.000018,0.999998,-0.001466,0.001565,0.000595,-0.167835,0.179399,0.067948,0.999994,0.001186,-0.003131,-0.001195,0.999995,-0.002929,0.003128,0.002933,0.999991
30857,2,0,-67.0000,3.444717,0.440709,9.243848,0.000231,0.028269,0.061938,-0.000747,0.003305,0.001623,-0.496632,0.387699,-1.117275,0.034449,0.004408,0.092438,1.000000,-0.000004,0.000017,0.000008,0.999998,-0.001472,0.001553,0.000590,-0.168519,0.178042,0.067359,0.999994,0.001176,-0.003107,-0.001185,0.999995,-0.002941,0.003104,0.002945,0.999991
30858,2,0,-67.0000,3.410351,0.417495,9.178578,-0.009055,0.008301,-0.012129,-0.004402,0.003215,0.004795,-0.494162,0.380210,-1.118296,0.034105,0.004178,0.091785,1.000000,-0.000022,0.000016,0.000024,0.999998,-0.001500,0.001540,0.000595,-0.171771,0.176629,0.067861,0.999995,0.001184,-0.003083,-0.001194,0.999995,-0.002998,0.003079,0.003002,0.999991
30859,2,0,-66.0000,3.443046,0.417205,9.188783,0.017902,0.008052,0.008819,-0.003950,0.004370,0.002211,-0.499527,0.393145,-1.114430,0.034432,0.004174,0.091887,1.000000,-0.000020,0.000022,0.000011,0.999998,-0.001519,0.001537,0.000570,-0.173925,0.176210,0.065056,0.999995,0.001135,-0.003075,-0.001145,0.999995,-0.003036,0.003072,0.003039,0.999991
30860,2,0,-66.0000,3.421274,0.416185,9.200360,-0.006803,0.006744,0.012019,-0.000082,0.001052,0.004172,-0.497933,0.381905,-1.119365,0.034213,0.004163,0.092003,1.000000,-0.000000,0.000005,0.000021,0.999998,-0.001526,0.001514,0.000579,-0.174712,0.173577,0.066043,0.999995,0.001153,-0.003029,-0.001162,0.999995,-0.003049,0.003026,0.003053,0.999991
30861,2,0,-66.0000,3.442371,0.416711,9.189059,0.016826,0.008004,0.008821,-0.001641,0.008839,0.002766,-0.500948,0.382229,-1.111343,0.034428,0.004168,0.091889,1.000000,-0.000008,0.000044,0.000014,0.999997,-0.001537,0.001530,0.000579,-0.176064,0.175412,0.066086,0.999995,0.001153,-0.003062,-0.001163,0.999995,-0.003073,0.003058,0.003076,0.999991
30862,2,0,-72.0000,3.432232,0.390814,9.221467,-0.003525,-0.019101,0.034548,-0.000682,0.002127,0.006276,-0.488347,0.394644,-1.116419,0.034323,0.003910,0.092214,1.000000,-0.000003,0.000011,0.000031,0.999997,-0.001551,0.001512,0.000597,-0.177604,0.173340,0.068106,0.999995,0.001189,-0.003025,-0.001198,0.999994,-0.003100,0.003022,0.003103,0.999991
30863,2,0,-66.0000,3.430411,0.392302,9.167077,0.013594,-0.014896,-0.016948,-0.001494,0.006609,0.003247,-0.494339,0.385470,-1.115744,0.034307,0.003924,0.091670,1.000000,-0.000007,0.000033,0.000016,0.999997,-0.001564,0.001518,0.000612,-0.179074,0.174078,0.069818,0.999995,0.001219,-0.003038,-0.001228,0.999994,-0.003125,0.003034,0.003129,0.999991
30864,2,0,-66.0000,3.419418,0.415372,9.201087,-0.008924,0.006672,0.012018,0.001709,0.005544,0.002659,-0.499617,0.382080,-1.123906,0.034197,0.004153,0.092010,1.000000,0.000009,0.000028,0.000013,0.999997,-0.001560,0.001518,0.000617,-0.178640,0.174057,0.070463,0.999995,0.001230,-0.003038,-0.001239,0.999994,-0.003118,0.003034,0.003122,0.999991
30865,2,0,-66.0000,3.440792,0.391931,9.189022,0.015830,-0.016468,0.007204,0.004248,0.006732,-0.000477,-0.502939,0.390335,-1.112983,0.034411,0.003917,0.091889,1.000000,0.000021,0.000034,-0.000002,0.999997,-0.001535,0.001526,0.000591,-0.175806,0.175020,0.067435,0.999995,0.001177,-0.003055,-0.001186,0.999995,-0.003068,0.003051,0.003072,0.999991
30866,2,0,-66.0000,3.429430,0.439898,9.223789,-0.007771,0.029438,0.037788,0.004395,0.004502,0.000004,-0.496021,0.395480,-1.116126,0.034296,0.004397,0.092237,1.000000,0.000022,0.000023,0.000000,0.999998,-0.001514,0.001522,0.000588,-0.173389,0.174472,0.067173,0.999995,0.001172,-0.003045,-0.001182,0.999995,-0.003026,0.003042,0.003030,0.999991
30867,2,0,-66.0000,3.439473,0.417127,9.190125,0.013643,0.007898,0.008826,0.004912,0.004479,0.002072,-0.502388,0.396826,-1.115839,0.034397,0.004169,0.091901,1.000000,0.000025,0.000022,0.000010,0.999998,-0.001497,0.001515,0.000628,-0.171484,0.173665,0.071740,0.999995,0.001252,-0.003031,-0.001261,0.999995,-0.002993,0.003027,0.002997,0.999991
30868,2,0,-66.0000,3.438812,0.417458,9.190357,0.013107,0.007879,0.008827,0.003502,0.010037,0.001147,-0.506709,0.389765,-1.107118,0.034393,0.004173,0.091902,1.000000,0.000018,0.000050,0.000006,0.999998,-0.001483,0.001537,0.000631,-0.169828,0.176255,0.072043,0.999994,0.001257,-0.003076,-0.001266,0.999995,-0.002964,0.003072,0.002968,0.999991
30869,2,0,-66.0000,3.395066,0.416154,9.213527,-0.035886,0.005374,0.015202,0.000223,0.004436,0.001108,-0.499414,0.388676,-1.123754,0.033953,0.004162,0.092135,1.000000,0.000001,0.000022,0.000006,0.999998,-0.001488,0.001526,0.000652,-0.170373,0.174969,0.074470,0.999994,0.001300,-0.003054,-0.001309,0.999995,-0.002974,0.003050,0.002978,0.999991
30870,2,0,-66.0000,3.448454,0.465833,9.213867,0.013019,0.055139,0.036219,0.001256,0.004390,0.005245,-0.496242,0.386282,-1.112762,0.034486,0.004659,0.092138,1.000000,0.000006,0.000022,0.000026,0.999998,-0.001491,0.001519,0.000669,-0.170688,0.174220,0.076382,0.999994,0.001333,-0.003041,-0.001342,0.999995,-0.002979,0.003037,0.002983,0.999991
30871,2,0,-66.0000,3.415829,0.416580,9.202365,-0.012772,0.006607,0.012014,-0.003950,0.004370,0.002211,-0.501581,0.393518,-1.123538,0.034160,0.004168,0.092023,1.000000,-0.000020,0.000022,0.000011,0.999997,-0.001511,0.001514,0.000662,-0.173080,0.173622,0.075647,0.999995,0.001320,-0.003030,-0.001329,0.999995,-0.003021,0.003026,0.003025,0.999991
30872,2,0,-66.0000,3.436983,0.416952,9.191065,0.010863,0.007874,0.008829,-0.001347,0.004380,0.003728,-0.490964,0.392124,-1.115703,0.034372,0.004171,0.091910,1.000000,-0.000007,0.000022,0.000019,0.999997,-0.001524,0.001508,0.000667,-0.174489,0.172904,0.076221,0.999995,0.001330,-0.003018,-0.001339,0.999994,-0.003045,0.003014,0.003049,0.999991
30873,2,0,-65.0000,3.425223,0.417213,9.169640,0.007107,0.009356,-0.015322,-0.001200,0.002150,0.004209,-0.501310,0.385330,-1.115237,0.034253,0.004173,0.091696,1.000000,-0.000006,0.000011,0.000021,0.999997,-0.001538,0.001492,0.000710,-0.176106,0.171119,0.081130,0.999995,0.001416,-0.002987,-0.001425,0.999994,-0.003074,0.002982,0.003078,0.999991
30874,2,0,-66.0000,3.414815,0.415689,9.202782,-0.014343,0.006589,0.012011,-0.002980,0.005501,0.001695,-0.491065,0.388048,-1.117515,0.034151,0.004159,0.092027,1.000000,-0.000015,0.000028,0.000008,0.999997,-0.001554,0.001492,0.000703,-0.177996,0.171095,0.080312,0.999995,0.001402,-0.002986,-0.001411,0.999994,-0.003107,0.002982,0.003111,0.999991
30875,2,0,-66.0000,3.426336,0.390388,9.223678,-0.010519,-0.019252,0.034542,-0.003803,0.002140,0.002692,-0.500790,0.390475,-1.120785,0.034264,0.003906,0.092236,1.000000,-0.000019,0.000011,0.000013,0.999997,-0.001575,0.001476,0.000695,-0.180358,0.169266,0.079334,0.999995,0.001385,-0.002954,-0.001394,0.999994,-0.003148,0.002950,0.003152,0.999991
30876,2,0,-66.0000,3.435681,0.415818,9.191603,0.008782,0.007815,0.008831,0.002226,0.005520,0.004730,-0.495421,0.385109,-1.113558,0.034359,0.004158,0.091915,1.000000,0.000011,0.000028,0.000024,0.999997,-0.001572,0.001475,0.000711,-0.180060,0.169179,0.081193,0.999995,0.001417,-0.002953,-0.001426,0.999994,-0.003143,0.002948,0.003147,0.999991
30877,2,0,-66.0000,3.413893,0.415019,9.203154,-0.015921,0.006499,0.012009,-0.002086,-0.000033,0.000551,-0.502857,0.392425,-1.115979,0.034139,0.004151,0.092032,1.000000,-0.000010,-0.000000,0.000003,0.999997,-0.001581,0.001448,0.000699,-0.181111,0.166048,0.079823,0.999995,0.001393,-0.002898,-0.001402,0.999994,-0.003161,0.002894,0.003165,0.999991
30878,2,0,-66.0000,3.423284,0.440525,9.171061,0.003385,0.033565,-0.013700,0.000593,0.006642,0.002698,-0.500630,0.390520,-1.110800,0.034236,0.004405,0.091709,1.000000,0.000003,0.000033,0.000013,0.999997,-0.001583,0.001453,0.000703,-0.181294,0.166653,0.080290,0.999995,0.001401,-0.002909,-0.001411,0.999994,-0.003164,0.002904,0.003168,0.999991
30879,2,0,-66.0000,3.424185,0.438737,9.225793,-0.014887,0.029383,0.037780,0.000740,0.004412,0.003178,-0.497647,0.386305,-1.108328,0.034244,0.004388,0.092257,1.000000,0.000004,0.000022,0.000016,0.999997,-0.001587,0.001444,0.000726,-0.181749,0.165605,0.082986,0.999995,0.001448,-0.002890,-0.001458,0.999994,-0.003172,0.002886,0.003176,0.999991
30880,2,0,-66.0000,3.434205,0.415476,9.192170,0.006581,0.007776,0.008833,-0.000376,0.005511,0.003214,-0.492194,0.388349,-1.108263,0.034345,0.004155,0.091921,1.000000,-0.000002,0.000028,0.000016,0.999997,-0.001594,0.001444,0.000731,-0.182546,0.165549,0.083507,0.999995,0.001457,-0.002889,-0.001467,0.999994,-0.003186,0.002885,0.003190,0.999991
30881,2,0,-66.0000,3.433756,0.415395,9.192341,0.006040,0.007774,0.008834,0.000224,0.004436,0.001109,-0.501095,0.383287,-1.124138,0.034340,0.004154,0.091923,1.000000,0.000001,0.000022,0.000006,0.999997,-0.001595,0.001438,0.000727,-0.182678,0.164904,0.083098,0.999995,0.001450,-0.002878,-0.001460,0.999994,-0.003188,0.002873,0.003192,0.999991
30882,2,0,-66.0000,3.411324,0.438949,9.204778,-0.019748,0.030810,0.013624,-0.001493,0.006609,0.003250,-0.499234,0.393437,-1.126315,0.034116,0.004391,0.092047,1.000000,-0.000007,0.000033,0.000016,0.999997,-0.001608,0.001443,0.000730,-0.184092,0.165475,0.083440,0.999995,0.001456,-0.002888,-0.001466,0.999994,-0.003213,0.002883,0.003217,0.999991
30883,2,0,-66.0000,3.454694,0.391442,9.180482,0.030247,-0.015359,0.004045,0.000224,0.004436,0.001109,-0.500853,0.390556,-1.117149,0.034549,0.003915,0.091804,1.000000,0.000001,0.000022,0.000006,0.999997,-0.001606,0.001439,0.000726,-0.183891,0.165016,0.082977,0.999995,0.001448,-0.002880,-0.001457,0.999994,-0.003209,0.002875,0.003214,0.999991
30884,2,0,-66.0000,3.442010,0.440583,9.160696,0.024312,0.034760,-0.016867,-0.002979,0.005501,0.001696,-0.502422,0.387293,-1.121300,0.034423,0.004407,0.091606,1.000000,-0.000015,0.000028,0.000008,0.999997,-0.001622,0.001439,0.000719,-0.185782,0.164991,0.082160,0.999995,0.001434,-0.002880,-0.001443,0.999994,-0.003242,0.002875,0.003247,0.999991
30885,2,0,-66.0000,3.421176,0.437855,9.226951,-0.018112,0.029242,0.037775,-0.002671,0.008885,-0.001368,-0.497618,0.395050,-1.112571,0.034216,0.004380,0.092268,1.000000,-0.000013,0.000044,-0.000007,0.999997,-0.001632,0.001455,0.000700,-0.186875,0.166837,0.079999,0.999995,0.001396,-0.002912,-0.001406,0.999994,-0.003262,0.002907,0.003266,0.999990
30886,2,0,-66.0000,3.430945,0.414453,9.193433,0.003362,0.007633,0.008835,-0.000977,0.006585,0.005320,-0.498183,0.384773,-1.118007,0.034312,0.004146,0.091933,1.000000,-0.000005,0.000033,0.000027,0.999997,-0.001645,0.001459,0.000714,-0.188425,0.167342,0.081553,0.999995,0.001423,-0.002921,-0.001433,0.999994,-0.003289,0.002916,0.003293,0.999990
30887,2,0,-66.0000,3.441761,0.413631,9.215238,0.006061,0.006166,0.032989,-0.003125,0.007730,0.001218,-0.493956,0.386375,-1.113987,0.034421,0.004138,0.092151,1.000000,-0.000016,0.000039,0.000006,0.999997,-0.001663,0.001470,0.000717,-0.190411,0.168586,0.081889,0.999995,0.001429,-0.002942,-0.001439,0.999993,-0.003323,0.002938,0.003327,0.999990
30888,2,0,-66.0000,3.418520,0.390041,9.171614,0.000126,-0.015260,-0.016939,-0.000522,0.007739,0.002736,-0.498466,0.383334,-1.124193,0.034189,0.003901,0.091715,1.000000,-0.000003,0.000039,0.000014,0.999997,-0.001670,0.001481,0.000720,-0.191211,0.169817,0.082178,0.999995,0.001434,-0.002964,-0.001444,0.999993,-0.003337,0.002959,0.003342,0.999990
30889,2,0,-66.0000,3.407454,0.412947,9.205634,-0.022383,0.006257,0.011997,-0.001947,0.005454,0.005836,-0.504298,0.385273,-1.126024,0.034077,0.004131,0.092055,1.000000,-0.000010,0.000027,0.000029,0.999997,-0.001686,0.001481,0.000717,-0.193032,0.169897,0.081909,0.999995,0.001430,-0.002965,-0.001440,0.999993,-0.003369,0.002960,0.003373,0.999990
30890,2,0,-66.0000,3.428526,0.413289,9.194388,0.001255,0.007518,0.008835,-0.002463,0.005477,0.003767,-0.497492,0.391590,-1.122622,0.034288,0.004135,0.091943,1.000000,-0.000012,0.000027,0.000019,0.999997,-0.001703,0.001481,0.000721,-0.195059,0.169806,0.082306,0.999995,0.001437,-0.002964,-0.001447,0.999993,-0.003404,0.002959,0.003409,0.999990
30891,2,0,-66.0000,3.449586,0.413759,9.183144,0.024905,0.008740,0.005677,-0.000892,0.005533,0.001147,-0.493306,0.385179,-1.114326,0.034498,0.004138,0.091830,1.000000,-0.000004,0.000028,0.000006,0.999997,-0.001707,0.001481,0.000713,-0.195502,0.169879,0.081420,0.999995,0.001421,-0.002965,-0.001431,0.999993,-0.003412,0.002960,0.003416,0.999990
30892,2,0,-66.0000,3.417431,0.411779,9.227763,-0.020749,0.004702,0.036148,0.002226,0.005519,0.004735,-0.499264,0.391381,-1.118599,0.034177,0.004118,0.092277,1.000000,0.000011,0.000028,0.000024,0.999997,-0.001705,0.001480,0.000729,-0.195205,0.169791,0.083281,0.999995,0.001454,-0.002963,-0.001464,0.999993,-0.003407,0.002958,0.003411,0.999990
30893,2,0,-66.0000,3.415472,0.437827,9.174102,-0.004625,0.033219,-0.013699,-0.001055,-0.000080,0.004690,-0.502922,0.387804,-1.116500,0.034155,0.004380,0.091741,1.000000,-0.000005,-0.000000,0.000023,0.999997,-0.001716,0.001453,0.000742,-0.196551,0.166619,0.084760,0.999995,0.001479,-0.002908,-0.001489,0.999993,-0.003430,0.002903,0.003435,0.999990
